condition,replicate,method,level,parameter,n,rmse,bias,pearson,spearman,ceiling_rate,interval_coverage,true,probability_positive,mean,median,ci_low,ci_high
positive,4,hierarchical,population,beta_theta,,,0.2100959710747499,,,,1.0,0.35,1.0,0.56009597107475,0.5572518563,0.3416523799825,0.7940317923249999
positive,4,hierarchical,population,friend_probability_change_25_to_75,,,0.0962009265146128,,,,0.0,0.1128548650442562,,0.2090557915588691,0.208781935065874,0.1162095217045256,0.303662950859013
zero,0,hierarchical,participant,alpha,111.0,0.1061065984630162,-0.0045907597803299,0.6070372977077645,0.5587574587574587,,0.945945945945946,,,,,,
zero,0,MLE_theta10,participant,alpha,111.0,0.2617681639498306,0.0692061156239654,0.4146668058492563,0.4773842665488886,,,,,,,,
zero,0,hierarchical,participant,kappa,111.0,0.1180706118621142,-0.0008207281665297,0.8844830651840131,0.7457090207090207,,0.972972972972973,,,,,,
zero,0,MLE_theta10,participant,kappa,111.0,0.2223852514190079,0.0654498714701156,0.7830695209734009,0.6036328536328537,,,,,,,,
zero,0,hierarchical,participant,theta,111.0,0.6515715467382599,-0.0736121508978977,0.5297061594475617,0.5707704457704457,0.0,0.945945945945946,,,,,,
zero,0,MLE_theta10,participant,theta,111.0,3.070085566237926,0.9581440716277924,0.2303099844793449,0.3913822349154572,0.1081081081081081,,,,,,,
zero,0,hierarchical,participant,friend_value_probability_effect,111.0,0.0745636363589181,-0.0089133135687169,0.8224671225483409,0.7395050895050894,,0.963963963963964,,,,,,
zero,0,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1161676001227864,0.0278683943750751,0.762317162337056,0.7217911189432452,,,,,,,,
zero,0,hierarchical,population,mu_alpha,,,-0.0028259789520874,,,,1.0,-1.0,0.0,-1.0028259789520877,-1.0017991055,-1.321423574175,-0.6990197011375002
zero,0,hierarchical,population,mu_kappa,,,-0.0848702717211624,,,,1.0,-1.2,0.0,-1.2848702717211624,-1.2799564085,-1.50872716355,-1.084039883675
zero,0,hierarchical,population,mu_theta,,,-0.1226856503852125,,,,1.0,1.0,1.0,0.8773143496147875,0.8708754716,0.5124818413950001,1.2841421627249998
zero,0,hierarchical,population,tau_alpha,,,0.135423306065875,,,,1.0,0.65,1.0,0.7854233060658751,0.7787261776,0.5237482893450001,1.093075697625
zero,0,hierarchical,population,tau_kappa,,,0.0514111817440875,,,,1.0,0.65,1.0,0.7014111817440876,0.6965905426,0.527844183735,0.8983963484524999
zero,0,hierarchical,population,tau_theta,,,0.0908529014066623,,,,1.0,1.0,1.0,1.0908529014066624,1.080109888,0.7559199667775001,1.4947665051
zero,0,hierarchical,population,beta_alpha,,,0.087288563907547,,,,1.0,0.0,0.74325,0.087288563907547,0.087876593585,-0.1682293695274999,0.3477573622025
zero,0,hierarchical,population,beta_kappa,,,-0.0770652747341951,,,,1.0,0.0,0.20775,-0.0770652747341951,-0.07737763537,-0.2622981601524999,0.1102573019674998
zero,0,hierarchical,population,beta_theta,,,-0.2051842403657144,,,,1.0,0.0,0.09875,-0.2051842403657144,-0.2025523586,-0.528843054755,0.1177250412474998
zero,0,hierarchical,population,friend_probability_change_25_to_75,,,-0.0953391373488814,,,,1.0,0.0,,-0.0953391373488814,-0.0964720628307862,-0.1855504423451939,0.0019345179454842
zero,1,hierarchical,participant,alpha,111.0,0.1015613272906,0.0056146839535133,0.5558152989017239,0.5237539487539488,,0.945945945945946,,,,,,
zero,1,MLE_theta10,participant,alpha,111.0,0.2356621003091583,0.0510617502037155,0.4123995989394046,0.4517305341313239,,,,,,,,
zero,1,hierarchical,participant,kappa,111.0,0.1540108657645567,-0.0287014777470745,0.8427630346108588,0.7125482625482624,,0.963963963963964,,,,,,
zero,1,MLE_theta10,participant,kappa,111.0,0.2307298367357936,0.0537406717956419,0.7842481670464092,0.6916900666900666,,,,,,,,
zero,1,hierarchical,participant,theta,111.0,0.5365472272099265,0.0622096443053311,0.6327180326490991,0.6537030537030538,0.0,0.981981981981982,,,,,,
zero,1,MLE_theta10,participant,theta,111.0,2.598312704983375,0.7860041339510169,0.3938401702168573,0.528545482638357,0.063063063063063,,,,,,,
zero,1,hierarchical,participant,friend_value_probability_effect,111.0,0.0820129266052659,-0.0129703357990102,0.7411475156216011,0.7570989820989821,,0.945945945945946,,,,,,
zero,1,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1091618246103545,0.0199899275180853,0.773785554784087,0.7814488182679041,,,,,,,,
zero,1,hierarchical,population,mu_alpha,,,0.0792246279352125,,,,1.0,-1.0,0.0,-0.9207753720647874,-0.9208183344,-1.205215891425,-0.6401835751025
zero,1,hierarchical,population,mu_kappa,,,-0.0628664876573374,,,,1.0,-1.2,0.0,-1.2628664876573374,-1.2583309045000002,-1.4866515796,-1.0648144496
zero,1,hierarchical,population,mu_theta,,,0.0534988095269122,,,,1.0,1.0,1.0,1.0534988095269122,1.044029087,0.6865569772725,1.450892231375
zero,1,hierarchical,population,tau_alpha,,,-0.036015483313075,,,,1.0,0.65,1.0,0.613984516686925,0.6079479746500001,0.4036764404125,0.8583842635849996
zero,1,hierarchical,population,tau_kappa,,,0.0641757234131125,,,,1.0,0.65,1.0,0.7141757234131125,0.71026353045,0.5447224163525001,0.907955219255
zero,1,hierarchical,population,tau_theta,,,0.1076193046928999,,,,1.0,1.0,1.0,1.1076193046929,1.098426361,0.779934078695,1.500779528175
zero,1,hierarchical,population,beta_alpha,,,-0.0433607822830971,,,,1.0,0.0,0.354,-0.0433607822830971,-0.044085417205,-0.2735220743175,0.1831865349199998
zero,1,hierarchical,population,beta_kappa,,,-0.0587892062496232,,,,1.0,0.0,0.265125,-0.0587892062496232,-0.05705086124,-0.24758478621,0.1297669871774999
zero,1,hierarchical,population,beta_theta,,,-0.0091662120622002,,,,1.0,0.0,0.47425,-0.0091662120622002,-0.009353452947,-0.32510105526,0.3116413892024994
zero,1,hierarchical,population,friend_probability_change_25_to_75,,,-0.0358262443042811,,,,1.0,0.0,,-0.0358262443042811,-0.0363938357637061,-0.1288614811323048,0.0645380204389003
zero,2,hierarchical,participant,alpha,111.0,0.1024016325602834,0.0075482355131439,0.6720533548220646,0.5756756756756756,,0.990990990990991,,,,,,
zero,2,MLE_theta10,participant,alpha,111.0,0.2417232760018982,0.0572678887471517,0.4312390934528698,0.4409395027656738,,,,,,,,
zero,2,hierarchical,participant,kappa,111.0,0.1461697882929278,0.0077036676633076,0.8929184233547491,0.7004036504036504,,0.981981981981982,,,,,,
zero,2,MLE_theta10,participant,kappa,111.0,0.3392416249341297,0.094902164598624,0.8530480721752827,0.6695156195156194,,,,,,,,
zero,2,hierarchical,participant,theta,111.0,0.5198800173246296,0.0534644172740102,0.6722731924200103,0.6538522288522288,0.0,0.972972972972973,,,,,,
zero,2,MLE_theta10,participant,theta,111.0,2.6608523336562873,0.9022904570305528,0.4805504379502672,0.5740083414104232,0.072072072072072,,,,,,,
zero,2,hierarchical,participant,friend_value_probability_effect,111.0,0.0825587306038124,0.0066677579053683,0.7771710729557575,0.7555370305370306,,0.990990990990991,,,,,,
zero,2,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1203109463815457,0.0418621464710588,0.7886542689040295,0.7545312947431378,,,,,,,,
zero,2,hierarchical,population,mu_alpha,,,0.02410741447365,,,,1.0,-1.0,0.0,-0.97589258552635,-0.9742082822,-1.279229382125,-0.68176537625
zero,2,hierarchical,population,mu_kappa,,,0.0342424261563623,,,,1.0,-1.2,0.0,-1.1657575738436377,-1.1623348265,-1.3669584938,-0.9859844359075
zero,2,hierarchical,population,mu_theta,,,-0.0641209396028,,,,1.0,1.0,1.0,0.9358790603972,0.9305327462,0.6046208106675001,1.3004187484749998
zero,2,hierarchical,population,tau_alpha,,,0.1958386154135251,,,,1.0,0.65,1.0,0.8458386154135251,0.83867456455,0.6059926839625,1.12655556105
zero,2,hierarchical,population,tau_kappa,,,0.0206865596508124,,,,1.0,0.65,1.0,0.6706865596508125,0.6668183141499999,0.511924484745,0.850708206325
zero,2,hierarchical,population,tau_theta,,,0.0210345786037375,,,,1.0,1.0,1.0,1.0210345786037376,1.010786577,0.719665194055,1.383194572575
zero,2,hierarchical,population,beta_alpha,,,-0.1168481661664173,,,,1.0,0.0,0.172,-0.1168481661664173,-0.11531026505,-0.3592322999824999,0.1296676867424999
zero,2,hierarchical,population,beta_kappa,,,0.0790953402825786,,,,1.0,0.0,0.828125,0.0790953402825786,0.078941423255,-0.08902077327925,0.2468997144624999
zero,2,hierarchical,population,beta_theta,,,0.3352666738649343,,,,0.0,0.0,0.99075,0.3352666738649343,0.33383224885,0.0548702723605,0.6351931768075
zero,2,hierarchical,population,friend_probability_change_25_to_75,,,0.1634050379884402,,,,0.0,0.0,,0.1634050379884402,0.1624567708507068,0.0540585331157165,0.2802641279950159
zero,3,hierarchical,participant,alpha,111.0,0.0963654495355928,0.0291791190685974,0.5914839801965344,0.5007722007722006,,0.8648648648648649,,,,,,
zero,3,MLE_theta10,participant,alpha,111.0,0.2636634235263232,0.0840022843331444,0.2741797745345475,0.3436620329970509,,,,,,,,
zero,3,hierarchical,participant,kappa,111.0,0.1973972846512498,-0.0167690684903665,0.8621344478182742,0.7686732186732186,,0.945945945945946,,,,,,
zero,3,MLE_theta10,participant,kappa,111.0,0.2871665018699908,0.062659599847467,0.8383218473716396,0.7223587223587223,,,,,,,,
zero,3,hierarchical,participant,theta,111.0,0.631677581191016,0.249014679994968,0.644761463951079,0.6611618111618112,0.0,0.990990990990991,,,,,,
zero,3,MLE_theta10,participant,theta,111.0,2.799875509744747,0.9661173012838596,0.2717321442182724,0.5152269831786721,0.09009009009009,,,,,,,
zero,3,hierarchical,participant,friend_value_probability_effect,111.0,0.0894386575914715,-0.0200063967623632,0.8216720019733803,0.7611179361179361,,0.927927927927928,,,,,,
zero,3,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1093272765275486,0.0145503011462239,0.8239224454559329,0.7417426333557908,,,,,,,,
zero,3,hierarchical,population,mu_alpha,,,0.0894879472831998,,,,1.0,-1.0,0.0,-0.9105120527168,-0.90766556925,-1.1672063658499998,-0.6619898304525001
zero,3,hierarchical,population,mu_kappa,,,-0.1622156481131502,,,,1.0,-1.2,0.0,-1.3622156481131502,-1.3586446680000002,-1.614635466025,-1.130852507225
zero,3,hierarchical,population,mu_theta,,,0.1125737491805125,,,,1.0,1.0,1.0,1.1125737491805126,1.105589737,0.658047613715,1.613087487475
zero,3,hierarchical,population,tau_alpha,,,-0.1938920065811162,,,,1.0,0.65,1.0,0.4561079934188838,0.4488181739,0.2642142796425,0.6881341077850001
zero,3,hierarchical,population,tau_kappa,,,0.2180076094869749,,,,0.0,0.65,1.0,0.868007609486975,0.861346395,0.6947768947975,1.0758274806
zero,3,hierarchical,population,tau_theta,,,0.5364968073624374,,,,0.0,1.0,1.0,1.5364968073624374,1.5235598659999998,1.1402945910250002,2.021357511825
zero,3,hierarchical,population,beta_alpha,,,0.0241930857927985,,,,1.0,0.0,0.615625,0.0241930857927985,0.025601748665,-0.15239745275,0.1962448613624998
zero,3,hierarchical,population,beta_kappa,,,-0.0525890854353945,,,,1.0,0.0,0.29575,-0.0525890854353945,-0.05271178008,-0.25466544197,0.1432942684399999
zero,3,hierarchical,population,beta_theta,,,0.3333963578697892,,,,1.0,0.0,0.964,0.3333963578697892,0.33291948975,-0.0310677597339999,0.7141888834325
zero,3,hierarchical,population,friend_probability_change_25_to_75,,,0.0644458162613729,,,,1.0,0.0,,0.0644458162613729,0.0625792350259169,-0.0469175414713552,0.1870536056430404
zero,4,hierarchical,participant,alpha,111.0,0.1037390510054361,0.0276417904548613,0.5592716751028791,0.5213495963495963,,0.8918918918918919,,,,,,
zero,4,MLE_theta10,participant,alpha,111.0,0.2802095417652326,0.0789387716713601,0.2817908373288231,0.3196462792719918,,,,,,,,
zero,4,hierarchical,participant,kappa,111.0,0.2631752097597024,-0.063163753534061,0.9342253364734984,0.7666900666900667,,0.918918918918919,,,,,,
zero,4,MLE_theta10,participant,kappa,111.0,0.231433460003001,0.008316049778128,0.9157129350232328,0.7014742014742015,,,,,,,,
zero,4,hierarchical,participant,theta,111.0,0.5383345555158798,0.0908824265100301,0.5599660581522601,0.5647683397683397,0.0,0.972972972972973,,,,,,
zero,4,MLE_theta10,participant,theta,111.0,2.999336470825168,1.055965731518837,0.3125664026557206,0.426118033088954,0.0990990990990991,,,,,,,
zero,4,hierarchical,participant,friend_value_probability_effect,111.0,0.0835978571563483,-0.0211497789780402,0.7245352404601505,0.7421463671463672,,0.927927927927928,,,,,,
zero,4,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1093135679792036,0.0134095062171601,0.7091612150507891,0.7072034174805162,,,,,,,,
zero,4,hierarchical,population,mu_alpha,,,0.2373751963326874,,,,1.0,-1.0,0.0,-0.7626248036673126,-0.7577053977999999,-1.0443786151,-0.5090876579975
zero,4,hierarchical,population,mu_kappa,,,-0.1497461733812375,,,,1.0,-1.2,0.0,-1.3497461733812377,-1.3454141075,-1.594767931825,-1.1264291779000002
zero,4,hierarchical,population,mu_theta,,,-0.01944487344175,,,,1.0,1.0,1.0,0.98055512655825,0.97243762785,0.6229815471950001,1.388461031525
zero,4,hierarchical,population,tau_alpha,,,-0.2409010818205849,,,,1.0,0.65,1.0,0.4090989181794151,0.41257423955,0.0818112625985,0.714485150515
zero,4,hierarchical,population,tau_kappa,,,0.1703595860975875,,,,1.0,0.65,1.0,0.8203595860975875,0.81619463765,0.6418551909375,1.029142255
zero,4,hierarchical,population,tau_theta,,,0.0185236876215875,,,,1.0,1.0,1.0,1.0185236876215875,1.0047620045,0.710909954965,1.3895392632999997
zero,4,hierarchical,population,beta_alpha,,,-0.114039677396555,,,,1.0,0.0,0.13,-0.114039677396555,-0.114731778,-0.3119391332775,0.0871927876274999
zero,4,hierarchical,population,beta_kappa,,,0.078852299094456,,,,1.0,0.0,0.785375,0.078852299094456,0.077766979905,-0.1144720962175,0.2749302137599998
zero,4,hierarchical,population,beta_theta,,,-0.0480853712208769,,,,1.0,0.0,0.359375,-0.0480853712208769,-0.05045340774,-0.335781692785,0.2555337228599998
zero,4,hierarchical,population,friend_probability_change_25_to_75,,,0.0287487634398221,,,,1.0,0.0,,0.0287487634398221,0.0274891619280183,-0.06278551652061,0.1326251414497779
